WellID,Date,Elevation,Type
W84.5,2013-06-03,1323.2,Well Water Level
W037,2013-07-02,1360.5,RPELEV
W050,2013-07-02,1379.4,RPELEV
W051,2013-07-02,1360.5,RPELEV
W055,2013-07-02,1357.5,RPELEV
W075,2013-07-02,1372.8,RPELEV
W079,2013-07-02,1336.3,RPELEV
W086,2013-07-02,1345.7,RPELEV
W087,2013-07-02,1335.6,RPELEV
W092,2013-07-02,1358.4,RPELEV
W093,2013-07-02,1358.4,RPELEV
W84.5,2013-07-02,1335.7,RPELEV
W037,2013-07-02,1346.6,Well Water Level
W050,2013-07-02,1364.8,Well Water Level
W051,2013-07-02,1351.1,Well Water Level
W055,2013-07-02,1324.5,Well Water Level
W075,2013-07-02,NA,Well Water Level
W079,2013-07-02,1318.3,Well Water Level
W086,2013-07-02,1320.7,Well Water Level
W087,2013-07-02,1324.9,Well Water Level
W092,2013-07-02,1331.3,Well Water Level
W093,2013-07-02,1331.9,Well Water Level
W84.5,2013-07-02,1318.9,Well Water Level
W037,2013-08-01,1360.5,RPELEV
W050,2013-08-01,1379.4,RPELEV
W051,2013-08-01,1360.5,RPELEV
W055,2013-08-01,1357.5,RPELEV
W075,2013-08-01,1372.8,RPELEV
W079,2013-08-01,1336.3,RPELEV
W086,2013-08-01,1345.7,RPELEV
W087,2013-08-01,1335.6,RPELEV
W092,2013-08-01,1358.4,RPELEV
W093,2013-08-01,1358.4,RPELEV
W84.5,2013-08-01,1335.7,RPELEV
W037,2013-08-01,1342.5,Well Water Level
W050,2013-08-01,1362.6,Well Water Level
W051,2013-08-01,1349.1,Well Water Level
W055,2013-08-01,NA,Well Water Level
W075,2013-08-01,1349.6,Well Water Level
W079,2013-08-01,1316.5,Well Water Level
W086,2013-08-01,1312.9,Well Water Level
W087,2013-08-01,1321.4,Well Water Level
W092,2013-08-01,1324.5,Well Water Level
W093,2013-08-01,1325,Well Water Level
W84.5,2013-08-01,1314.7,Well Water Level
W037,2013-09-03,1360.5,RPELEV
W050,2013-09-03,1379.4,RPELEV
W051,2013-09-03,1360.5,RPELEV
W055,2013-09-03,1357.5,RPELEV
W075,2013-09-03,1372.8,RPELEV
W079,2013-09-03,1336.3,RPELEV
W086,2013-09-03,1345.7,RPELEV
W087,2013-09-03,1335.6,RPELEV
W092,2013-09-03,1358.4,RPELEV
W093,2013-09-03,1358.4,RPELEV
W84.5,2013-09-03,1335.7,RPELEV
W037,2013-09-03,1339.8,Well Water Level
W050,2013-09-03,1362,Well Water Level
W051,2013-09-03,1345.9,Well Water Level
W055,2013-09-03,1326.4,Well Water Level
W075,2013-09-03,NA,Well Water Level
W079,2013-09-03,1315.3,Well Water Level
W086,2013-09-03,1310.3,Well Water Level
W087,2013-09-03,1319.7,Well Water Level
W092,2013-09-03,1321.4,Well Water Level
W093,2013-09-03,1322.1,Well Water Level
W84.5,2013-09-03,1312.8,Well Water Level
W037,2013-10-11,1360.5,RPELEV
W051,2013-10-11,1360.5,RPELEV
W055,2013-10-11,1357.5,RPELEV
W037,2013-10-11,1342.3,Well Water Level
W051,2013-10-11,1346.5,Well Water Level
W055,2013-10-11,1330.2,Well Water Level
W075,2013-10-15,1372.8,RPELEV
W079,2013-10-15,1336.3,RPELEV
W086,2013-10-15,1345.7,RPELEV
W087,2013-10-15,1335.6,RPELEV
W092,2013-10-15,1358.4,RPELEV
W093,2013-10-15,1358.4,RPELEV
W84.5,2013-10-15,1335.7,RPELEV
W075,2013-10-15,1348.5,Well Water Level
W079,2013-10-15,1317.7,Well Water Level
W086,2013-10-15,1317.4,Well Water Level
W087,2013-10-15,1318.7,Well Water Level
W092,2013-10-15,1320.6,Well Water Level
W093,2013-10-15,1321,Well Water Level
W84.5,2013-10-15,1318.8,Well Water Level
W037,2013-11-01,1360.5,RPELEV
W050,2013-11-01,1379.4,RPELEV
W051,2013-11-01,1360.5,RPELEV
W055,2013-11-01,1357.5,RPELEV
W075,2013-11-01,1372.8,RPELEV
W079,2013-11-01,1336.3,RPELEV
W086,2013-11-01,1345.7,RPELEV
W087,2013-11-01,1335.6,RPELEV
W092,2013-11-01,1358.4,RPELEV
W093,2013-11-01,1358.4,RPELEV
W84.5,2013-11-01,1335.7,RPELEV
W037,2013-11-01,1342.1,Well Water Level
W050,2013-11-01,1361.6,Well Water Level
W051,2013-11-01,1345.8,Well Water Level
W055,2013-11-01,1330.8,Well Water Level
W075,2013-11-01,1348.6,Well Water Level
W079,2013-11-01,1317.6,Well Water Level
W086,2013-11-01,1317.5,Well Water Level
W087,2013-11-01,1320.2,Well Water Level
W092,2013-11-01,1320.9,Well Water Level
W093,2013-11-01,1321.6,Well Water Level
W84.5,2013-11-01,1319.3,Well Water Level
W037,2013-12-02,1360.5,RPELEV
W050,2013-12-02,1379.4,RPELEV
W051,2013-12-02,1360.5,RPELEV
W055,2013-12-02,1357.5,RPELEV
W075,2013-12-02,1372.8,RPELEV
W079,2013-12-02,1336.3,RPELEV
W086,2013-12-02,1345.7,RPELEV
W087,2013-12-02,1335.6,RPELEV
W092,2013-12-02,1358.4,RPELEV
W093,2013-12-02,1358.4,RPELEV
W84.5,2013-12-02,1335.7,RPELEV
W037,2013-12-02,1342.7,Well Water Level
W050,2013-12-02,1361.6,Well Water Level
W051,2013-12-02,1346,Well Water Level
W055,2013-12-02,1322,Well Water Level
W075,2013-12-02,1348.6,Well Water Level
W079,2013-12-02,1317.4,Well Water Level
W086,2013-12-02,1320.6,Well Water Level
W087,2013-12-02,1320.7,Well Water Level
W092,2013-12-02,1321.7,Well Water Level
W093,2013-12-02,1322.4,Well Water Level
W84.5,2013-12-02,1320.2,Well Water Level
W037,2014-01-06,1360.5,RPELEV
W050,2014-01-06,1379.4,RPELEV
W051,2014-01-06,1360.5,RPELEV
W055,2014-01-06,1357.5,RPELEV
W075,2014-01-06,1372.8,RPELEV
W079,2014-01-06,1336.3,RPELEV
W086,2014-01-06,1345.7,RPELEV
W087,2014-01-06,1335.6,RPELEV
W092,2014-01-06,1358.4,RPELEV
W093,2014-01-06,1358.4,RPELEV
W84.5,2014-01-06,1335.7,RPELEV
W037,2014-01-06,1343.4,Well Water Level
W050,2014-01-06,1362,Well Water Level
W051,2014-01-06,1345.9,Well Water Level
W055,2014-01-06,1334.4,Well Water Level
W075,2014-01-06,1348.7,Well Water Level
W079,2014-01-06,1319.3,Well Water Level
W086,2014-01-06,1320.3,Well Water Level
W087,2014-01-06,1320,Well Water Level
W092,2014-01-06,1324.8,Well Water Level
W093,2014-01-06,1325.5,Well Water Level
W84.5,2014-01-06,1320.7,Well Water Level
W037,2014-01-23,1360.5,RPELEV
W037,2014-01-23,1343.6,Well Water Level
W051,2014-01-27,1360.5,RPELEV
W055,2014-01-27,1357.5,RPELEV
W075,2014-01-27,1372.8,RPELEV
W079,2014-01-27,1336.3,RPELEV
W086,2014-01-27,1345.7,RPELEV
W087,2014-01-27,1335.6,RPELEV
W092,2014-01-27,1358.4,RPELEV
W093,2014-01-27,1358.4,RPELEV
W84.5,2014-01-27,1335.7,RPELEV
W051,2014-01-27,1346,Well Water Level
W055,2014-01-27,1333.4,Well Water Level
W075,2014-01-27,1348.4,Well Water Level
W079,2014-01-27,1318.4,Well Water Level
W086,2014-01-27,1315.2,Well Water Level
W087,2014-01-27,1320.4,Well Water Level
W092,2014-01-27,1325.5,Well Water Level
W093,2014-01-27,1326.1,Well Water Level
W84.5,2014-01-27,1319.3,Well Water Level
W037,2014-03-03,1360.5,RPELEV
W050,2014-03-03,1379.4,RPELEV
W051,2014-03-03,1360.5,RPELEV
W055,2014-03-03,1357.5,RPELEV
W075,2014-03-03,1372.8,RPELEV
W079,2014-03-03,1336.3,RPELEV
W086,2014-03-03,1345.7,RPELEV
W087,2014-03-03,1335.6,RPELEV
W092,2014-03-03,1358.4,RPELEV
W093,2014-03-03,1358.4,RPELEV
W84.5,2014-03-03,1335.7,RPELEV
W037,2014-03-03,1345.1,Well Water Level
W050,2014-03-03,1362.4,Well Water Level
W051,2014-03-03,1346.2,Well Water Level
W055,2014-03-03,1336.3,Well Water Level
W075,2014-03-03,1350.8,Well Water Level
W079,2014-03-03,1320,Well Water Level
W086,2014-03-03,1324.8,Well Water Level
W087,2014-03-03,1324.8,Well Water Level
W092,2014-03-03,1335.2,Well Water Level
W093,2014-03-03,1335.8,Well Water Level
W84.5,2014-03-03,1323.1,Well Water Level
W037,2014-04-01,1360.5,RPELEV
W037,2014-04-01,1347.1,Well Water Level
W075,2014-04-02,1372.8,RPELEV
W079,2014-04-02,1336.3,RPELEV
W086,2014-04-02,1345.7,RPELEV
W087,2014-04-02,1335.6,RPELEV
W092,2014-04-02,1358.4,RPELEV
W093,2014-04-02,1358.4,RPELEV
W84.5,2014-04-02,1335.7,RPELEV
W075,2014-04-02,1353.2,Well Water Level
W079,2014-04-02,1320.8,Well Water Level
W086,2014-04-02,1326.2,Well Water Level
W087,2014-04-02,1323.4,Well Water Level
W092,2014-04-02,1338.8,Well Water Level
W093,2014-04-02,1339.3,Well Water Level
W84.5,2014-04-02,1324.9,Well Water Level
W051,2014-04-03,1360.5,RPELEV
W055,2014-04-03,1357.5,RPELEV
W051,2014-04-03,1347.8,Well Water Level
W055,2014-04-03,1338.5,Well Water Level
W037,2014-05-01,1360.5,RPELEV
W050,2014-05-01,1379.4,RPELEV
W051,2014-05-01,1360.5,RPELEV
W055,2014-05-01,1357.5,RPELEV
W075,2014-05-01,1372.8,RPELEV
W079,2014-05-01,1336.3,RPELEV
W086,2014-05-01,1345.7,RPELEV
W087,2014-05-01,1335.6,RPELEV
W092,2014-05-01,1358.4,RPELEV
W093,2014-05-01,1358.4,RPELEV
W84.5,2014-05-01,1335.7,RPELEV
W037,2014-05-01,1346.5,Well Water Level
W050,2014-05-01,1364.4,Well Water Level
W051,2014-05-01,1349.2,Well Water Level
W055,2014-05-01,1339.9,Well Water Level
W075,2014-05-01,1354.8,Well Water Level
W079,2014-05-01,1320.9,Well Water Level
W086,2014-05-01,1325.9,Well Water Level
W087,2014-05-01,1324.9,Well Water Level
W092,2014-05-01,1338.9,Well Water Level
W093,2014-05-01,1339.5,Well Water Level
W84.5,2014-05-01,1325,Well Water Level
W037,2014-06-02,1360.5,RPELEV
W050,2014-06-02,1379.4,RPELEV
W051,2014-06-02,1360.5,RPELEV
W055,2014-06-02,1357.5,RPELEV
W075,2014-06-02,1372.8,RPELEV
W079,2014-06-02,1336.3,RPELEV
W086,2014-06-02,1345.7,RPELEV
W087,2014-06-02,1335.6,RPELEV
W092,2014-06-02,1358.4,RPELEV
W093,2014-06-02,1358.4,RPELEV
W84.5,2014-06-02,1335.7,RPELEV
W037,2014-06-02,1340.9,Well Water Level
W050,2014-06-02,1363.7,Well Water Level
W051,2014-06-02,1349.3,Well Water Level
W055,2014-06-02,1334.3,Well Water Level
W075,2014-06-02,NA,Well Water Level
W079,2014-06-02,1316.8,Well Water Level
W086,2014-06-02,1317.4,Well Water Level
W087,2014-06-02,1325.3,Well Water Level
W092,2014-06-02,1334,Well Water Level
W093,2014-06-02,1334.6,Well Water Level
W84.5,2014-06-02,1317.4,Well Water Level
W037,2014-07-01,1360.5,RPELEV
W050,2014-07-01,1379.4,RPELEV
W051,2014-07-01,1360.5,RPELEV
W055,2014-07-01,1357.5,RPELEV
W075,2014-07-01,1372.8,RPELEV
W079,2014-07-01,1336.3,RPELEV
W086,2014-07-01,1345.7,RPELEV
W087,2014-07-01,1335.6,RPELEV
W092,2014-07-01,1358.4,RPELEV
W093,2014-07-01,1358.4,RPELEV
W84.5,2014-07-01,1335.7,RPELEV
W037,2014-07-01,1338.3,Well Water Level
W050,2014-07-01,1362.9,Well Water Level
W051,2014-07-01,1348.4,Well Water Level
W055,2014-07-01,1303.1,Well Water Level
W075,2014-07-01,NA,Well Water Level
W079,2014-07-01,1307.3,Well Water Level
W086,2014-07-01,1313.2,Well Water Level
W087,2014-07-01,1320.2,Well Water Level
W092,2014-07-01,1325.7,Well Water Level
W093,2014-07-01,1326.3,Well Water Level
W84.5,2014-07-01,1315,Well Water Level
W037,2014-07-30,1360.5,RPELEV
W050,2014-07-30,1379.4,RPELEV
W051,2014-07-30,1360.5,RPELEV
W055,2014-07-30,1357.5,RPELEV
W075,2014-07-30,1372.8,RPELEV
W079,2014-07-30,1336.3,RPELEV
W086,2014-07-30,1345.7,RPELEV
W087,2014-07-30,1335.6,RPELEV
W092,2014-07-30,1358.4,RPELEV
W093,2014-07-30,1358.4,RPELEV
W84.5,2014-07-30,1335.7,RPELEV
W037,2014-07-30,1338.8,Well Water Level
W050,2014-07-30,1361.8,Well Water Level
W051,2014-07-30,1346,Well Water Level
W055,2014-07-30,1245.5,Well Water Level
W075,2014-07-30,NA,Well Water Level
W079,2014-07-30,1311.2,Well Water Level
W086,2014-07-30,1309.3,Well Water Level
W087,2014-07-30,1318.2,Well Water Level
W092,2014-07-30,1320.2,Well Water Level
W093,2014-07-30,1320.5,Well Water Level
W84.5,2014-07-30,1304.5,Well Water Level
W037,2014-10-02,1360.5,RPELEV
W051,2014-10-02,1360.5,RPELEV
W055,2014-10-02,1357.5,RPELEV
W037,2014-10-02,1338,Well Water Level
W051,2014-10-02,1345.3,Well Water Level
W055,2014-10-02,1320.7,Well Water Level
W075,2014-10-03,1372.8,RPELEV
W079,2014-10-03,1336.3,RPELEV
W086,2014-10-03,1345.7,RPELEV
W087,2014-10-03,1335.6,RPELEV
W84.5,2014-10-03,1335.7,RPELEV
W075,2014-10-03,1343.5,Well Water Level
W079,2014-10-03,1312.8,Well Water Level
W086,2014-10-03,1316,Well Water Level
W087,2014-10-03,1317,Well Water Level
W84.5,2014-10-03,1316,Well Water Level
W092,2014-10-06,1358.4,RPELEV
W093,2014-10-06,1358.4,RPELEV
W092,2014-10-06,1315.9,Well Water Level
W093,2014-10-06,1318.2,Well Water Level
W037,2014-12-04,1360.5,RPELEV
W050,2014-12-04,1379.4,RPELEV
W051,2014-12-04,1360.5,RPELEV
W055,2014-12-04,1357.5,RPELEV
W075,2014-12-04,1372.8,RPELEV
W079,2014-12-04,1336.3,RPELEV
W086,2014-12-04,1345.7,RPELEV
W087,2014-12-04,1335.6,RPELEV
W092,2014-12-04,1358.4,RPELEV
W093,2014-12-04,1358.4,RPELEV
W84.5,2014-12-04,1335.7,RPELEV
W037,2014-12-04,1340.6,Well Water Level
W050,2014-12-04,1361.8,Well Water Level
W051,2014-12-04,1346.3,Well Water Level
W055,2014-12-04,1329.5,Well Water Level
W075,2014-12-04,1348.6,Well Water Level
W079,2014-12-04,1316.9,Well Water Level
W086,2014-12-04,1318.7,Well Water Level
W087,2014-12-04,1325.9,Well Water Level
W092,2014-12-04,1319.4,Well Water Level
W093,2014-12-04,1320.2,Well Water Level
W84.5,2014-12-04,1317.5,Well Water Level
W037,2015-01-05,1360.5,RPELEV
W050,2015-01-05,1379.4,RPELEV
W051,2015-01-05,1360.5,RPELEV
W075,2015-01-05,1372.8,RPELEV
W079,2015-01-05,1336.3,RPELEV
W086,2015-01-05,1345.7,RPELEV
W087,2015-01-05,1335.6,RPELEV
W092,2015-01-05,1358.4,RPELEV
W093,2015-01-05,1358.4,RPELEV
W84.5,2015-01-05,1335.7,RPELEV
W037,2015-01-05,1346.3,Well Water Level
W050,2015-01-05,1368.8,Well Water Level
W051,2015-01-05,1350,Well Water Level
W075,2015-01-05,1355,Well Water Level
W079,2015-01-05,1321.4,Well Water Level
W086,2015-01-05,1325.5,Well Water Level
W087,2015-01-05,1328,Well Water Level
W092,2015-01-05,1338.2,Well Water Level
W093,2015-01-05,1337.7,Well Water Level
W84.5,2015-01-05,1324.1,Well Water Level
W037,2015-01-29,1360.5,RPELEV
W050,2015-01-29,1379.4,RPELEV
W051,2015-01-29,1360.5,RPELEV
W055,2015-01-29,1357.5,RPELEV
W075,2015-01-29,1372.8,RPELEV
W079,2015-01-29,1336.3,RPELEV
W086,2015-01-29,1345.7,RPELEV
W087,2015-01-29,1335.6,RPELEV
W092,2015-01-29,1358.4,RPELEV
W093,2015-01-29,1358.4,RPELEV
W84.5,2015-01-29,1335.7,RPELEV
W037,2015-01-29,1346.9,Well Water Level
W050,2015-01-29,1367.8,Well Water Level
W051,2015-01-29,1351.3,Well Water Level
W055,2015-01-29,1340.3,Well Water Level
W075,2015-01-29,1356.4,Well Water Level
W079,2015-01-29,1322.3,Well Water Level
W086,2015-01-29,1325.9,Well Water Level
W087,2015-01-29,1325.3,Well Water Level
W092,2015-01-29,1338,Well Water Level
W093,2015-01-29,1339.3,Well Water Level
W84.5,2015-01-29,1325.2,Well Water Level
W037,2015-03-03,1360.5,RPELEV
W050,2015-03-03,1379.4,RPELEV
W055,2015-03-03,1357.5,RPELEV
W075,2015-03-03,1372.8,RPELEV
W079,2015-03-03,1336.3,RPELEV
W086,2015-03-03,1345.7,RPELEV
W087,2015-03-03,1335.6,RPELEV
W092,2015-03-03,1358.4,RPELEV
W093,2015-03-03,1358.4,RPELEV
W84.5,2015-03-03,1335.7,RPELEV
W037,2015-03-03,1353.3,Well Water Level
W050,2015-03-03,1370.9,Well Water Level
W055,2015-03-03,1344.7,Well Water Level
W075,2015-03-03,1359,Well Water Level
W079,2015-03-03,1324.7,Well Water Level
W086,2015-03-03,1327.8,Well Water Level
W087,2015-03-03,1326.7,Well Water Level
W092,2015-03-03,1340.8,Well Water Level
W093,2015-03-03,1340.3,Well Water Level
W84.5,2015-03-03,1327.6,Well Water Level
W051,2015-03-15,1360.5,RPELEV
W051,2015-03-15,1356.4,Well Water Level
W037,2015-03-18,1360.5,RPELEV
W051,2015-03-18,1360.5,RPELEV
W055,2015-03-18,1357.5,RPELEV
W037,2015-03-18,1353.2,Well Water Level
W051,2015-03-18,1355.8,Well Water Level
W055,2015-03-18,1344.8,Well Water Level
W075,2015-03-20,1372.8,RPELEV
W079,2015-03-20,1336.3,RPELEV
W086,2015-03-20,1345.7,RPELEV
W087,2015-03-20,1335.6,RPELEV
W092,2015-03-20,1358.4,RPELEV
W093,2015-03-20,1358.4,RPELEV
W84.5,2015-03-20,1335.7,RPELEV
W075,2015-03-20,1357.5,Well Water Level
W079,2015-03-20,1324.5,Well Water Level
W086,2015-03-20,1327.7,Well Water Level
W087,2015-03-20,1327.8,Well Water Level
W092,2015-03-20,1339.7,Well Water Level
W093,2015-03-20,1340.1,Well Water Level
W84.5,2015-03-20,1327.6,Well Water Level
W037,2015-05-01,1360.5,RPELEV
W050,2015-05-01,1379.4,RPELEV
W051,2015-05-01,1360.5,RPELEV
W055,2015-05-01,1357.5,RPELEV
W075,2015-05-01,1372.8,RPELEV
W079,2015-05-01,1336.3,RPELEV
W086,2015-05-01,1345.7,RPELEV
W087,2015-05-01,1335.6,RPELEV
W092,2015-05-01,1358.4,RPELEV
W093,2015-05-01,1358.4,RPELEV
W84.5,2015-05-01,1335.7,RPELEV
W037,2015-05-01,1350.2,Well Water Level
W050,2015-05-01,1366.8,Well Water Level
W051,2015-05-01,1353.7,Well Water Level
W055,2015-05-01,1341.3,Well Water Level
W075,2015-05-01,1356.6,Well Water Level
W079,2015-05-01,1322.8,Well Water Level
W086,2015-05-01,1330.6,Well Water Level
W087,2015-05-01,1324.1,Well Water Level
W092,2015-05-01,1340.5,Well Water Level
W093,2015-05-01,1339.7,Well Water Level
W84.5,2015-05-01,1326.9,Well Water Level
W037,2015-06-04,1360.5,RPELEV
W050,2015-06-04,1379.4,RPELEV
W051,2015-06-04,1360.5,RPELEV
W055,2015-06-04,1357.5,RPELEV
W075,2015-06-04,1372.8,RPELEV
W079,2015-06-04,1336.3,RPELEV
W086,2015-06-04,1345.7,RPELEV
W087,2015-06-04,1335.6,RPELEV
W092,2015-06-04,1358.4,RPELEV
W093,2015-06-04,1358.4,RPELEV
W84.5,2015-06-04,1335.7,RPELEV
W037,2015-06-04,1348.6,Well Water Level
W050,2015-06-04,1365,Well Water Level
W051,2015-06-04,1352.9,Well Water Level
W055,2015-06-04,1336.7,Well Water Level
W075,2015-06-04,1355.8,Well Water Level
W079,2015-06-04,1319.9,Well Water Level
W086,2015-06-04,1326.7,Well Water Level
W087,2015-06-04,1325.1,Well Water Level
W092,2015-06-04,1336.9,Well Water Level
W093,2015-06-04,1336.5,Well Water Level
W84.5,2015-06-04,1326.4,Well Water Level
W037,2015-07-06,1360.5,RPELEV
W050,2015-07-06,1379.4,RPELEV
W051,2015-07-06,1360.5,RPELEV
W055,2015-07-06,1357.5,RPELEV
W075,2015-07-06,1372.8,RPELEV
W079,2015-07-06,1336.3,RPELEV
W086,2015-07-06,1345.7,RPELEV
W087,2015-07-06,1335.6,RPELEV
W092,2015-07-06,1358.4,RPELEV
W093,2015-07-06,1358.4,RPELEV
W84.5,2015-07-06,1335.7,RPELEV
W037,2015-07-06,1344.2,Well Water Level
W050,2015-07-06,1362.5,Well Water Level
W051,2015-07-06,1350.3,Well Water Level
W055,2015-07-06,1322,Well Water Level
W075,2015-07-06,1351.6,Well Water Level
W079,2015-07-06,1315.3,Well Water Level
W086,2015-07-06,1324.4,Well Water Level
W087,2015-07-06,1325,Well Water Level
W092,2015-07-06,1328.3,Well Water Level
W093,2015-07-06,1327.6,Well Water Level
W84.5,2015-07-06,1318.8,Well Water Level
W037,2015-07-31,1360.5,RPELEV
W050,2015-07-31,1379.4,RPELEV
W051,2015-07-31,1360.5,RPELEV
W055,2015-07-31,1357.5,RPELEV
W075,2015-07-31,1372.8,RPELEV
W079,2015-07-31,1336.3,RPELEV
W086,2015-07-31,1345.7,RPELEV
W087,2015-07-31,1335.6,RPELEV
W092,2015-07-31,1358.4,RPELEV
W093,2015-07-31,1358.4,RPELEV
W84.5,2015-07-31,1335.7,RPELEV
W037,2015-07-31,1342.8,Well Water Level
W050,2015-07-31,1361.9,Well Water Level
W051,2015-07-31,1348.4,Well Water Level
W055,2015-07-31,1315.1,Well Water Level
W075,2015-07-31,1341.2,Well Water Level
W079,2015-07-31,1313.7,Well Water Level
W086,2015-07-31,1322.1,Well Water Level
W087,2015-07-31,1320.9,Well Water Level
W092,2015-07-31,1323.2,Well Water Level
W093,2015-07-31,1323.9,Well Water Level
W84.5,2015-07-31,1309.8,Well Water Level
W037,2015-09-02,1360.5,RPELEV
W050,2015-09-02,1379.4,RPELEV
W051,2015-09-02,1360.5,RPELEV
W055,2015-09-02,1357.5,RPELEV
W075,2015-09-02,1372.8,RPELEV
W079,2015-09-02,1336.3,RPELEV
W086,2015-09-02,1345.7,RPELEV
W087,2015-09-02,1335.6,RPELEV
W092,2015-09-02,1358.4,RPELEV
W093,2015-09-02,1358.4,RPELEV
W84.5,2015-09-02,1335.7,RPELEV
W037,2015-09-02,1342,Well Water Level
W050,2015-09-02,1361.3,Well Water Level
W051,2015-09-02,1347.3,Well Water Level
W055,2015-09-02,1328.3,Well Water Level
W075,2015-09-02,1347.8,Well Water Level
W079,2015-09-02,1314.2,Well Water Level
W086,2015-09-02,1320.8,Well Water Level
W087,2015-09-02,1319.6,Well Water Level
W092,2015-09-02,1320.3,Well Water Level
W093,2015-09-02,1320.7,Well Water Level
W84.5,2015-09-02,1317,Well Water Level
W037,2015-09-30,1360.5,RPELEV
W051,2015-09-30,1360.5,RPELEV
W055,2015-09-30,1357.5,RPELEV
W075,2015-09-30,1372.8,RPELEV
W079,2015-09-30,1336.3,RPELEV
W037,2015-09-30,1342.3,Well Water Level
W051,2015-09-30,1350.3,Well Water Level
W055,2015-09-30,1331.6,Well Water Level
W075,2015-09-30,1347.4,Well Water Level
W079,2015-09-30,1314.1,Well Water Level
W086,2015-10-01,1345.7,RPELEV
W087,2015-10-01,1335.6,RPELEV
W092,2015-10-01,1358.4,RPELEV
W093,2015-10-01,1358.4,RPELEV
W84.5,2015-10-01,1335.7,RPELEV
W086,2015-10-01,1322,Well Water Level
W087,2015-10-01,1318,Well Water Level
W092,2015-10-01,1319.2,Well Water Level
W093,2015-10-01,1320.5,Well Water Level
W84.5,2015-10-01,1318.3,Well Water Level
W037,2015-11-04,1360.5,RPELEV
W050,2015-11-04,1379.4,RPELEV
W051,2015-11-04,1360.5,RPELEV
W055,2015-11-04,1357.5,RPELEV
W075,2015-11-04,1372.8,RPELEV
W079,2015-11-04,1336.3,RPELEV
W086,2015-11-04,1345.7,RPELEV
W087,2015-11-04,1335.6,RPELEV
W092,2015-11-04,1358.4,RPELEV
W093,2015-11-04,1358.4,RPELEV
W84.5,2015-11-04,1335.7,RPELEV
W037,2015-11-04,1341.5,Well Water Level
W050,2015-11-04,1361.6,Well Water Level
W051,2015-11-04,1346.4,Well Water Level
W055,2015-11-04,1331.5,Well Water Level
W075,2015-11-04,1347.6,Well Water Level
W079,2015-11-04,1317.4,Well Water Level
W086,2015-11-04,1319.3,Well Water Level
W087,2015-11-04,1318.8,Well Water Level
W092,2015-11-04,1319.2,Well Water Level
W093,2015-11-04,1319.8,Well Water Level
W84.5,2015-11-04,1318.4,Well Water Level
W037,2015-12-04,1360.5,RPELEV
W050,2015-12-04,1379.4,RPELEV
W051,2015-12-04,1360.5,RPELEV
W055,2015-12-04,1357.5,RPELEV
W075,2015-12-04,1372.8,RPELEV
W079,2015-12-04,1336.3,RPELEV
W086,2015-12-04,1345.7,RPELEV
W087,2015-12-04,1335.6,RPELEV
W092,2015-12-04,1358.4,RPELEV
W093,2015-12-04,1358.4,RPELEV
W84.5,2015-12-04,1335.7,RPELEV
W037,2015-12-04,1342.3,Well Water Level
W050,2015-12-04,1361.3,Well Water Level
W051,2015-12-04,1345.4,Well Water Level
W055,2015-12-04,1332.6,Well Water Level
W075,2015-12-04,1347.6,Well Water Level
W079,2015-12-04,1318.3,Well Water Level
W086,2015-12-04,1319.7,Well Water Level
W087,2015-12-04,1319,Well Water Level
W092,2015-12-04,1321.2,Well Water Level
W093,2015-12-04,1321.7,Well Water Level
W84.5,2015-12-04,1319.5,Well Water Level
W050,2015-12-13,1379.4,RPELEV
W050,2015-12-13,1363,Well Water Level
W037,2015-12-31,1360.5,RPELEV
W051,2015-12-31,1360.5,RPELEV
W055,2015-12-31,1357.5,RPELEV
W075,2015-12-31,1372.8,RPELEV
W079,2015-12-31,1336.3,RPELEV
W086,2015-12-31,1345.7,RPELEV
W087,2015-12-31,1335.6,RPELEV
W092,2015-12-31,1358.4,RPELEV
W093,2015-12-31,1358.4,RPELEV
W84.5,2015-12-31,1335.7,RPELEV
W037,2015-12-31,1343.6,Well Water Level
W051,2015-12-31,1348.3,Well Water Level
W055,2015-12-31,1334.9,Well Water Level
W075,2015-12-31,1351.3,Well Water Level
W079,2015-12-31,1319.4,Well Water Level
W086,2015-12-31,1323.7,Well Water Level
W087,2015-12-31,1320.5,Well Water Level
W092,2015-12-31,1333.9,Well Water Level
W093,2015-12-31,1334,Well Water Level
W84.5,2015-12-31,1321.9,Well Water Level
W037,2016-02-03,1360.5,RPELEV
W050,2016-02-03,1379.4,RPELEV
W051,2016-02-03,1360.5,RPELEV
W055,2016-02-03,1357.5,RPELEV
W075,2016-02-03,1372.8,RPELEV
W079,2016-02-03,1336.3,RPELEV
W086,2016-02-03,1345.7,RPELEV
W087,2016-02-03,1335.6,RPELEV
W092,2016-02-03,1358.4,RPELEV
W093,2016-02-03,1358.4,RPELEV
W84.5,2016-02-03,1335.7,RPELEV
W037,2016-02-03,1350.1,Well Water Level
W050,2016-02-03,1369.2,Well Water Level
W051,2016-02-03,1351.1,Well Water Level
W055,2016-02-03,1340.4,Well Water Level
W075,2016-02-03,1357.3,Well Water Level
W079,2016-02-03,1322.9,Well Water Level
W086,2016-02-03,1326.5,Well Water Level
W087,2016-02-03,1323.9,Well Water Level
W092,2016-02-03,1339.5,Well Water Level
W093,2016-02-03,1339.2,Well Water Level
W84.5,2016-02-03,1325.8,Well Water Level
W037,2016-03-01,1360.5,RPELEV
